"run";"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Sweden_Bio_2020";"Sweden";3;1.0;33.29528158295282;0.0;0.0;0.0;0.0;"Company 6033";0.0;0.0;-28.030647167310537;0.0;106;2020;2035;286;2;1;291666.6666666667;1
27;27;0.10733360966597805;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_244";"Sweden";2;0.34;4.0;5677275.0;14.2;0.06202866261747517;0.04422913202871386;"Company 6015";51.445623181117156;45.450138228503945;40.246761562659714;34.28406821592421;89;2019;2034;269;2;1;11913.6;0
27;27;0.16756129899499525;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_104";"Sweden";2;0.4;30.0;4.4627044E7;11.7;0.06202866261747517;0.04422913202871386;"Company 6015";44.74839977665641;39.42854829758803;31.18053561208798;25.626662432244895;86;2019;2034;266;2;1;105120.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Overgang_2012_2012_5";"Sweden";3;1.0;139.0;0.0;0.0;0.0;0.0;"Company 6033";0.0;0.0;-1.868709811154036;0.0;0;2012;2012;12;2;1;1217640.0;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_83";"Norway";2;0.29;120.0;1.25499218E8;18.4;0.06871873429234782;0.06124430159529989;"Company 5877";52.489789105010935;48.11634631971118;44.417868142879676;Infinity;0;0;0;0;3;3;304848.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_47";"Norway";2;0.31;10.0;3.5856792E7;24.3;0.06871873429234782;0.06690730358993506;"Company 5841";133.63828985119733;124.76411535017021;148.6085110236943;Infinity;0;0;0;0;1;3;27156.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_35";"Norway";2;0.29;66.0;1.01543588E8;19.6;0.06871873429234782;0.048999443863651584;"Company 6015";69.7502509164656;58.394652485109276;66.57944347721791;Infinity;0;0;0;0;2;3;167666.39999999997;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Overgang_2012_2012_4";"Sweden";3;1.0;139.0;0.0;0.0;0.0;0.0;"Company 5973";0.0;0.0;-1.868709811154036;0.0;0;2012;2012;12;3;1;1217640.0;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_177";"Sweden";2;0.31;400.0;7.24206534E8;16.6;0.06202866261747517;0.06343626084193393;"Company 5859";68.50083131849317;65.72558391507687;64.03936651996871;Infinity;0;0;0;0;3;3;1086240.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_5";"Norway";2;0.33;120.0;2.02372984E8;20.5;0.06871873429234782;0.05473046668370337;"Company 5949";68.80809239330512;0.0;64.94851036730019;0.0;0;0;0;0;3;0;346896.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_88";"Sweden";2;0.34;21.0;3.091079E7;13.2;0.06202866261747517;0.04422913202871386;"Company 6015";51.67206106465353;43.35302613695323;42.020861757038325;Infinity;0;0;0;0;2;3;62546.4;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_54";"Norway";2;0.31;10.0;1.4276463E7;18.3;0.06871873429234782;0.048999443863651584;"Company 6015";61.83328790662294;51.9759785845289;56.41445634776806;Infinity;0;0;0;0;2;3;27156.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_118";"Sweden";2;0.34;165.0;2.74527723E8;14.4;0.06202866261747517;0.06298112445280005;"Company 5889";57.88674554470758;55.38679833492422;50.15205956651336;Infinity;0;0;0;0;2;3;491436.0;0
