"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
16;-0.010561451133792896;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_216";"Sweden";2;0.29;15.0;2.2152922E7;14.8;0.06202866261747517;0.06801861813977869;"Company 3961";59.69458886890261;62.252594284768236;44.23780737677419;46.83810635002907;109;2021;2035;277;2;1;38106.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_13";"Norway";2;0.36;30.0;4.5756605E7;16.6;0.07803289457129652;0.0855683394452439;"Company 3961";57.22526928075951;59.89995517578684;Infinity;Infinity;0;0;0;0;2;3;94607.99999999999;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_77";"Norway";2;0.35;21.0;3.1262295E7;16.4;0.07803289457129652;0.07161966879020747;"Company 3973";57.18493103873356;54.95175527401504;Infinity;Infinity;0;0;0;0;1;3;64386.0;0
16;0.03869596665427938;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_112";"Sweden";2;0.33;28.8;4.45488E7;12.6;0.0;0.0;"Company 4171";34.00353304736866;0.0;-9.01852884156587;0.0;58;2016;2031;238;3;1;83255.04000000001;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_162";"Sweden";2;0.34;830.0;1.557791405E9;16.3;0.06202866261747517;0.0606253920324595;"Company 4033";62.12417001857567;61.52146057633158;Infinity;Infinity;0;0;0;0;2;3;2472072.0000000005;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2025_3";"Sweden";3;1.0;55.0;0.0;0.0;0.0;0.0;"Company 4051";0.0;0.0;-36.787006995487644;0.0;0;2012;2025;168;3;1;481800.0;1
16;0.03660930910080592;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_140";"Sweden";2;0.32;96.0;1.51778717E8;13.9;0.0;0.0;"Company 4123";36.46033536077816;0.0;-4.923858319216712;0.0;17;2013;2028;197;3;1;269107.2;1
16;-0.028210530933824415;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_75";"Sweden";2;0.22;6.4;9067965.0;19.9;0.0;0.0;"Company 4159";49.30783584993773;0.0;16.488642496049238;0.0;41;2015;2030;221;3;1;12334.080000000002;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_242";"Sweden";2;0.31;14.399999999999999;2.0987366E7;14.4;0.06202866261747517;0.04933044045798816;"Company 4009";53.427979129126314;48.893893800919216;Infinity;Infinity;0;0;0;0;3;3;39104.64;0
16;-0.02389281256649707;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_5";"Sweden";2;0.29;15.0;2.2685645E7;16.7;0.06202866261747517;0.07125628731692397;"Company 4189";62.674192727301445;66.73473595153771;48.30847784479833;52.33220965410844;115;2021;2035;283;1;1;38106.0;0
16;0.041753129306712336;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_16";"Sweden";2;0.29;4.0;5405508.0;14.5;0.0;0.0;"Company 4075";35.77817666509212;0.0;-6.060789478693445;0.0;15;2013;2028;195;2;1;10161.599999999999;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_51";"Norway";2;0.33;198.0;3.25824622E8;17.0;0.07803289457129652;0.08869450713531195;"Company 4027";37.40436081791482;0.0;Infinity;0.0;0;0;0;0;2;5;572378.4;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_187";"Sweden";2;0.24;24.0;3.7137342E7;18.5;0.06202866261747517;0.05693076357822572;"Company 3973";72.02179218571784;69.48401205063749;Infinity;Infinity;0;0;0;0;1;3;50457.6;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_106";"Norway";2;0.31;24.0;3.6214811E7;18.7;0.07803289457129652;0.08869450713531195;"Company 4027";65.37448148334242;69.7433055895273;Infinity;Infinity;0;0;0;0;2;3;65174.399999999994;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_193";"Sweden";2;0.23;25.0;3.9116903E7;20.5;0.06202866261747517;0.07365437199651395;"Company 4003";76.97274941050006;83.28512106071994;Infinity;Infinity;0;0;0;0;4;3;50370.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_156";"Sweden";2;0.29;117.0;1.92012664E8;15.6;0.06202866261747517;0.0621292361925418;"Company 4141";62.577329736753484;62.621749632216265;Infinity;Infinity;0;0;0;0;2;3;297226.8;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_46";"Sweden";2;0.31;50.0;7.9610415E7;15.6;0.06202866261747517;0.05971133805907691;"Company 4063";0.0;0.0;0.0;0.0;0;0;0;0;3;0;135780.0;0
16;-0.00160667763030344;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_15";"Sweden";2;0.35;165.0;2.77812925E8;14.3;0.06202866261747517;0.04933044045798816;"Company 4009";56.708478929774486;51.78166318379674;40.15824844171016;34.92286426469089;114;2021;2035;282;3;1;505889.99999999994;0
16;-0.019005294320046287;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_236";"Sweden";2;0.27;12.0;2.3002894E7;16.7;0.0;0.0;"Company 4075";49.118532611759406;0.0;16.17313709908536;0.0;27;2014;2029;207;2;1;28382.4;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2026_1";"Sweden";3;1.0;71.0;0.0;0.0;0.0;0.0;"Company 4183";0.0;0.0;-39.414650352308186;0.0;0;2012;2026;180;1;1;621960.0;1
16;0.019166562879347874;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_69";"Sweden";2;0.32;18.0;2.6383992E7;14.0;0.06202866261747517;0.07125628731692397;"Company 4189";54.542537038510034;58.123344319706916;35.62553976027154;39.28842972911298;97;2020;2035;277;1;1;50457.6;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_80";"Norway";2;0.4;155.0;2.71283135E8;18.3;0.07803289457129652;0.061966629856911246;"Company 4015";60.25631338117627;54.60112997506708;Infinity;Infinity;0;0;0;0;2;3;543120.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_SE_2019";"Sweden";1;1.0;2.0;0.0;0.0;0.0;0.0;"Company 4183";0.0;0.0;-39.414650352308186;0.0;94;2019;2034;274;1;1;17520.0;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_90";"Norway";2;0.31;55.0;8.4826409E7;18.7;0.07803289457129652;0.07355450628228889;"Company 4099";0.0;0.0;0.0;0.0;0;0;0;0;4;0;149358.0;0
