"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
2;0.020174173007131257;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_4";"Norway";2;0.3;1.6;2100723.0;18.9;0.0;0.0;"Company 1441";38.884046803652964;0.0;1.3215127609753685;0.0;0;2012;2026;180;3;1;4204.8;1
2;0.035553722593568454;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_11";"Sweden";2;0.32;27.5;4.1551977E7;13.2;0.0;0.0;"Company 1405";34.76080168119552;0.0;-7.7564144518544484;0.0;14;2013;2028;194;2;1;77088.0;1
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_177";"Sweden";2;0.31;243.0;4.18454934E8;15.6;0.06202866261747517;0.05850797655371188;"Company 1507";0.0;0.0;0.0;0.0;0;0;0;0;1;0;659890.7999999999;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_34";"Sweden";2;0.34;100.0;1.72377544E8;14.4;0.06202866261747517;0.04663633074672883;"Company 1519";56.48662355164054;50.59567471633016;Infinity;Infinity;0;0;0;0;4;3;297840.0;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_233";"Sweden";2;0.26;432.0;3.024821714E9;15.8;0.06202866261747517;0.06101969256300771;"Company 1453";239.35531567474635;237.2394587658675;Infinity;Infinity;0;0;0;0;2;3;983923.2000000001;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_37";"Sweden";2;0.36;30.0;4.6917741E7;13.9;0.06202866261747517;0.07366357114396684;"Company 1405";32.84333557970768;0.0;15.340529122413404;0.0;0;0;0;0;2;0;94607.99999999999;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_210";"Sweden";2;0.29;36.0;5.5877665E7;14.5;0.06202866261747517;0.06821244071057593;"Company 1483";58.93038379114807;61.54483852643499;Infinity;Infinity;0;0;0;0;1;3;91454.4;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_55";"Norway";2;0.3;225.0;3.12555595E8;19.2;0.07803289457129652;0.07243866948670288;"Company 1423";63.600689997286324;61.47697567890407;Infinity;Infinity;0;0;0;0;2;3;591300.0;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_12";"Norway";2;0.31;105.0;1.65295237E8;18.8;0.07803289457129652;0.06528619035674088;"Company 1489";39.57914010580669;0.0;Infinity;0.0;0;0;0;0;2;5;285138.0;0
2;0.027392733599929043;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_112";"Sweden";2;0.33;28.8;4.45488E7;12.6;0.0;0.0;"Company 1363";34.00353304736866;0.0;-9.01852884156587;0.0;59;2016;2031;239;1;1;83255.04000000001;1
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_Auto5";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.08550282546774257;"Company 1327";0.0;0.0;0.0;0.0;0;0;0;0;2;5;78840.0;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_40";"Norway";2;0.37;50.0;8.9784681E7;20.0;0.07803289457129652;0.09098381503763134;"Company 1501";66.53682286542325;71.84639462292364;Infinity;Infinity;0;0;0;0;2;3;162060.0;0
2;-0.032251280476321996;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_92";"Sweden";2;0.29;69.0;1.0828689E8;15.4;0.06202866261747517;0.0678664336504783;"Company 1411";63.10688162434775;65.75528150238401;48.899608075108496;51.557829742935056;118;2021;2035;286;1;1;175287.59999999998;0
2;0.012447212025879466;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_185";"Sweden";2;0.27;18.0;2.6551408E7;15.7;0.0;0.0;"Company 1405";40.64635924610556;0.0;2.0528481563289613;0.0;0;2012;2026;180;2;1;42573.600000000006;1
2;0.007256933426124311;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_245";"Sweden";2;0.29;6.0;9965391.0;15.7;0.0;0.0;"Company 1459";41.85176350181074;0.0;4.06185524917092;0.0;0;2012;2026;180;2;1;15242.399999999998;1
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_Auto2";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.08550282546774257;"Company 1327";0.0;0.0;0.0;0.0;0;0;0;0;2;5;78840.0;0
2;0.0057821418526813;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_153";"Sweden";2;0.34;51.0;7.913974E7;13.4;0.06202866261747517;0.06225217225209792;"Company 1477";53.796005712240714;53.88091365651711;34.64878962849127;34.73730061042124;97;2020;2035;277;2;1;151898.4;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_34";"Norway";2;0.34;135.0;2.20300371E8;17.2;0.07803289457129652;0.058543101876202173;"Company 1417";63.222346459572705;55.74630181695257;Infinity;Infinity;0;0;0;0;3;3;402084.00000000006;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_72";"Sweden";2;0.36;151.8;2.44035444E8;12.7;0.06202866261747517;0.057672255588124055;"Company 1447";49.769860334367266;48.26547478287762;Infinity;Infinity;0;0;0;0;2;3;478716.48000000004;0
