"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
197.0;1.2113947129969891E7;-1577356.598597595;1.3691303728567487E7;0.0
198.0;1.2963180723737461E7;-1470011.6778473326;1.4433192401584795E7;0.0
199.0;1.340490830554868E7;-1648953.7849270948;1.5053862090475773E7;0.0
200.0;1.3309159756948914E7;-1660732.7998198965;1.496989255676881E7;0.0
201.0;1.2950737409399197E7;-1947173.6826878323;1.4897911092087029E7;0.0
202.0;1.243013770579987E7;-2313725.5659406045;1.4743863271740474E7;0.0
203.0;1.1721336499999989E7;-2555405.7712961882;1.4276742271296177E7;0.0
204.0;1.1209459797924856E7;-2483993.4205017854;1.3693453218426641E7;0.0
205.0;1.0673720282146987E7;-2928807.266188593;1.360252754833558E7;0.0
206.0;1.0165249662164908E7;-2519270.7475193455;1.2684520409684254E7;0.0
207.0;1.0677094648722773E7;-1907099.8244173923;1.2584194473140165E7;0.0
208.0;1.1397158197186327E7;-1525225.2900355973;1.2922383487221925E7;0.0
209.0;1.1817290414080216E7;-1495450.489362508;1.3312740903442724E7;0.0
210.0;1.2157932199122114E7;-1237856.360335628;1.3395788559457742E7;0.0
211.0;1.2274428430570321E7;-1381951.488415022;1.3656379918985343E7;0.0
212.0;1.2112512401189705E7;-1419904.6648223584;1.3532417066012064E7;0.0
213.0;1.1730181512378259E7;-1738103.013529271;1.346828452590753E7;0.0
214.0;1.1165388928458918E7;-1895200.9379588333;1.306058986641775E7;0.0
215.0;1.0413748999999987E7;-2222129.676969048;1.2635878676969035E7;0.0
216.0;9867036.810256876;-2025417.6076432895;1.1892454417900166E7;0.0
217.0;9320189.29300346;-2011727.9042786725;1.1331917197282134E7;0.0
218.0;8796246.188218521;-1788299.2418854707;1.0584545430103991E7;0.0
219.0;8968790.092927122;-1709067.054724418;1.067785714765154E7;0.0
220.0;9311565.589636508;-1431948.993544593;1.0743514583181102E7;0.0
221.0;9735718.227827378;-1130974.0391090808;1.0866692266936459E7;0.0
222.0;1.0003762963262575E7;-1106547.084539831;1.1110310047802405E7;0.0
223.0;1.0027645393679066E7;-1332378.2785785978;1.1360023672257664E7;0.0
224.0;9769240.624999348;-1345154.591561157;1.1114395216560505E7;0.0
225.0;9316759.474397734;-1504051.7515280428;1.0820811225925777E7;0.0
226.0;8703024.59190549;-1950687.7650901943;1.0653712356995683E7;0.0
227.0;7949662.299999988;-1867297.4598884122;9816959.7598884;0.0
228.0;7476267.191702506;-1723727.0873779969;9199994.279080503;0.0
229.0;6918481.578572234;-1760704.4299620017;8679186.008534236;0.0
230.0;6408519.61378414;-1761640.2789298126;8170159.892713953;0.0
231.0;6243513.514097446;-1242290.0419268764;7485803.556024322;0.0
232.0;6213167.272563233;-1189863.4823854684;7403030.754948702;0.0
233.0;6255729.41184031;-1069007.713690431;7324737.125530741;0.0
234.0;6277247.390443822;-936554.1851188987;7213801.575562721;0.0
235.0;6153882.404524819;-927712.7250790579;7081595.129603877;0.0
236.0;5875577.995060616;-977008.842367243;6852586.837427859;0.0
237.0;5435035.030331286;-1430437.7284339361;6865472.758765222;0.0
238.0;4890130.763932975;-1758348.8651034564;6648479.629036431;0.0
239.0;4223547.799999989;-2280495.869036004;6504043.669035993;0.0
240.0;3835528.1832923526;-2415017.2398422603;6250545.423134613;0.0
241.0;3463143.160851467;-2124537.7287059748;5587680.889557442;0.0
242.0;3082720.35686038;-2065974.6856300845;5148695.042490465;0.0
243.0;3067730.5031486144;-2069721.9307010805;5137452.433849695;0.0
244.0;3151993.98833049;-1968520.9100492096;5120514.898379699;0.0
245.0;3291911.2329479926;-1821299.2691399283;5113210.502087921;0.0
246.0;3333341.3276715335;-836895.2088079515;4170236.5364794848;0.0
247.0;3284395.9200673965;-1068494.1640714356;4352890.084138832;0.0
248.0;3119462.3016727124;-1211858.023665927;4331320.325338639;0.0
249.0;2826434.158588102;-1365575.0187722144;4192009.1773603167;0.0
250.0;2445685.0622606445;-1653838.765402245;4099523.82766289;0.0
251.0;1965964.5999999875;-1964722.1611971525;3930686.76119714;0.0
252.0;1759691.221892402;-2156298.4904027674;3915989.7122951695;0.0
253.0;1567279.0837967559;-1920112.0652698847;3487391.1490666405;0.0
254.0;1330268.1726028204;-1859355.0161577614;3189623.188760582;0.0
255.0;1232222.6558380763;-1927085.1661206407;3159307.821958717;0.0
256.0;1187414.0848857432;-1638274.430745065;2825688.515630808;0.0
257.0;1182054.8763320006;-1667564.0485155487;2849618.9248475493;0.0
258.0;1190572.9805678008;-1483685.385067909;2674258.36563571;0.0
259.0;1149194.7212632475;-1553586.7032748526;2702781.4245381;0.0
260.0;1031315.2050512123;-1362970.5456034697;2394285.750654682;0.0
261.0;823761.9796479892;-1330362.435042328;2154124.414690317;0.0
262.0;558425.6664947397;-1456257.8523558157;2014683.5188505554;0.0
263.0;228694.19999998808;-1789520.6754383657;2018214.8754383537;0.0
264.0;182447.58676047693;-1967409.4312296447;2149857.0179901216;0.0
265.0;142498.01883085282;-1537205.332016776;1679703.350847629;0.0
266.0;113927.2780340875;-1420929.0898637206;1534856.367897808;0.0
267.0;206795.91701264167;-1273537.3290951017;1480333.2461077434;0.0
268.0;339268.4855460627;-1172380.1444402311;1511648.6299862938;0.0
269.0;490746.04935285076;-1088026.8631277606;1578772.9124806114;0.0
270.0;638050.4222198753;-840998.5022306221;1479048.9244504974;0.0
271.0;740438.4605461999;-835641.6369814272;1576080.0975276271;0.0
272.0;794825.5879985645;-801037.0145742471;1595862.6025728115;0.0
273.0;802296.859748282;-385568.8391650576;1187865.6989133395;0.0
274.0;774264.3115163574;-442878.6187485384;1217142.9302648958;0.0
275.0;705214.4999999881;-603653.9304122627;1308868.4304122508;0.0
276.0;758182.2429264883;-286786.5042356481;1044968.7471621364;0.0
277.0;789376.1242590919;-264564.29928089614;1053940.423539988;0.0
278.0;812513.0410608936;-238008.98014974856;1050522.021210642;0.0
